"project","language","article","access","agent","granularity","date","views"
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-14,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-15,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-16,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-17,8
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-18,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-19,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-20,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-21,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-22,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-23,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-24,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-25,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-26,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-27,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-28,13
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-29,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-30,8
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-01-31,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-01,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-02,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-03,8
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-04,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-05,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-06,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-07,11
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-08,18
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-09,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-10,12
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-11,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-12,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-13,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-14,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-15,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-16,10
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-17,10
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-18,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-19,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-20,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-21,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-22,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-23,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-24,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-25,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-26,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-27,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-28,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-02-29,9
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-01,13
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-02,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-03,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-04,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-05,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-06,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-07,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-08,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-09,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-10,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-11,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-12,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-13,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-14,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-15,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-16,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-17,9
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-18,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-19,8
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-20,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-21,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-22,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-23,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-24,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-25,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-26,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-27,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-28,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-29,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-30,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-03-31,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-01,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-02,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-03,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-04,12
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-05,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-06,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-07,6
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-08,4
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-09,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-10,5
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-11,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-12,7
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-13,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-14,2
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-15,9
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-16,3
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-17,1
"wikipedia","en","Ecological_light_pollution","mobile-web","user","daily",2016-04-18,7
