project,language,article,access,agent,granularity,date,views
wikipedia,en,Jaguar,desktop,user,daily,07/04/2017,1842
wikipedia,en,Jaguar,desktop,user,daily,08/04/2017,1253
wikipedia,en,Jaguar,desktop,user,daily,09/04/2017,1269
wikipedia,en,Jaguar,desktop,user,daily,10/04/2017,1858
wikipedia,en,Jaguar,desktop,user,daily,11/04/2017,1963
wikipedia,en,Jaguar,desktop,user,daily,12/04/2017,1997
wikipedia,en,Jaguar,desktop,user,daily,13/04/2017,1736
wikipedia,en,Jaguar,desktop,user,daily,14/04/2017,1424
wikipedia,en,Jaguar,desktop,user,daily,15/04/2017,1217
wikipedia,en,Jaguar,desktop,user,daily,16/04/2017,1370
wikipedia,en,Jaguar,desktop,user,daily,17/04/2017,2427
wikipedia,en,Jaguar,desktop,user,daily,18/04/2017,2178
wikipedia,en,Jaguar,desktop,user,daily,19/04/2017,2010
wikipedia,en,Jaguar,desktop,user,daily,20/04/2017,1961
wikipedia,en,Jaguar,desktop,user,daily,21/04/2017,1824
wikipedia,en,Jaguar,desktop,user,daily,22/04/2017,1408
wikipedia,en,Jaguar,desktop,user,daily,23/04/2017,1483
wikipedia,en,Jaguar,desktop,user,daily,24/04/2017,2174
wikipedia,en,Jaguar,desktop,user,daily,25/04/2017,2248
wikipedia,en,Jaguar,desktop,user,daily,26/04/2017,2105
wikipedia,en,Jaguar,desktop,user,daily,27/04/2017,2108
wikipedia,en,Jaguar,desktop,user,daily,28/04/2017,1799
wikipedia,en,Jaguar,desktop,user,daily,29/04/2017,1118
wikipedia,en,Jaguar,desktop,user,daily,30/04/2017,1339
wikipedia,en,Jaguar,mobile-web,user,daily,01/01/2017,2521
wikipedia,en,Jaguar,mobile-web,user,daily,02/01/2017,2960
wikipedia,en,Jaguar,mobile-web,user,daily,03/01/2017,2475
wikipedia,en,Jaguar,mobile-web,user,daily,04/01/2017,2179
wikipedia,en,Jaguar,mobile-web,user,daily,05/01/2017,2188
wikipedia,en,Jaguar,mobile-web,user,daily,06/01/2017,2219
wikipedia,en,Jaguar,mobile-web,user,daily,07/01/2017,2300
wikipedia,en,Jaguar,mobile-web,user,daily,08/01/2017,2642
wikipedia,en,Jaguar,mobile-web,user,daily,09/01/2017,2010
wikipedia,en,Jaguar,mobile-web,user,daily,10/01/2017,2012
wikipedia,en,Jaguar,mobile-web,user,daily,11/01/2017,1885
wikipedia,en,Jaguar,mobile-web,user,daily,12/01/2017,2595
wikipedia,en,Jaguar,mobile-web,user,daily,13/01/2017,1916
wikipedia,en,Jaguar,mobile-web,user,daily,14/01/2017,2204
wikipedia,en,Jaguar,mobile-web,user,daily,15/01/2017,2483
wikipedia,en,Jaguar,mobile-web,user,daily,16/01/2017,1982
wikipedia,en,Jaguar,mobile-web,user,daily,17/01/2017,2104
wikipedia,en,Jaguar,mobile-web,user,daily,18/01/2017,2107
wikipedia,en,Jaguar,mobile-web,user,daily,19/01/2017,1959
wikipedia,en,Jaguar,mobile-web,user,daily,20/01/2017,1906
wikipedia,en,Jaguar,mobile-web,user,daily,21/01/2017,2067
wikipedia,en,Jaguar,mobile-web,user,daily,22/01/2017,2417
wikipedia,en,Jaguar,mobile-web,user,daily,23/01/2017,1919
wikipedia,en,Jaguar,mobile-web,user,daily,24/01/2017,1883
wikipedia,en,Jaguar,mobile-web,user,daily,25/01/2017,1884
wikipedia,en,Jaguar,mobile-web,user,daily,26/01/2017,2098
wikipedia,en,Jaguar,mobile-web,user,daily,27/01/2017,2160
wikipedia,en,Jaguar,mobile-web,user,daily,28/01/2017,2492
wikipedia,en,Jaguar,mobile-web,user,daily,29/01/2017,2413
wikipedia,en,Jaguar,mobile-web,user,daily,30/01/2017,2463
wikipedia,en,Jaguar,mobile-web,user,daily,31/01/2017,1940
wikipedia,en,Jaguar,mobile-web,user,daily,01/02/2017,1850
wikipedia,en,Jaguar,mobile-web,user,daily,02/02/2017,2077
wikipedia,en,Jaguar,mobile-web,user,daily,03/02/2017,2130
wikipedia,en,Jaguar,mobile-web,user,daily,04/02/2017,2540
wikipedia,en,Jaguar,mobile-web,user,daily,05/02/2017,2934
wikipedia,en,Jaguar,mobile-web,user,daily,06/02/2017,3027
wikipedia,en,Jaguar,mobile-web,user,daily,07/02/2017,2761
wikipedia,en,Jaguar,mobile-web,user,daily,08/02/2017,2522
wikipedia,en,Jaguar,mobile-web,user,daily,09/02/2017,2632
wikipedia,en,Jaguar,mobile-web,user,daily,10/02/2017,2489
wikipedia,en,Jaguar,mobile-web,user,daily,11/02/2017,2499
wikipedia,en,Jaguar,mobile-web,user,daily,12/02/2017,2728
wikipedia,en,Jaguar,mobile-web,user,daily,13/02/2017,2120
wikipedia,en,Jaguar,mobile-web,user,daily,14/02/2017,1965
wikipedia,en,Jaguar,mobile-web,user,daily,15/02/2017,2095
wikipedia,en,Jaguar,mobile-web,user,daily,16/02/2017,56582
wikipedia,en,Jaguar,mobile-web,user,daily,17/02/2017,11966
wikipedia,en,Jaguar,mobile-web,user,daily,18/02/2017,2608
wikipedia,en,Jaguar,mobile-web,user,daily,19/02/2017,2855
wikipedia,en,Jaguar,mobile-web,user,daily,20/02/2017,2320
wikipedia,en,Jaguar,mobile-web,user,daily,21/02/2017,2257
wikipedia,en,Jaguar,mobile-web,user,daily,22/02/2017,2800
wikipedia,en,Jaguar,mobile-web,user,daily,23/02/2017,2511
wikipedia,en,Jaguar,mobile-web,user,daily,24/02/2017,2608
wikipedia,en,Jaguar,mobile-web,user,daily,25/02/2017,2714
wikipedia,en,Jaguar,mobile-web,user,daily,26/02/2017,2581
wikipedia,en,Jaguar,mobile-web,user,daily,27/02/2017,2181
wikipedia,en,Jaguar,mobile-web,user,daily,28/02/2017,2215
wikipedia,en,Jaguar,mobile-web,user,daily,01/03/2017,1985
wikipedia,en,Jaguar,mobile-web,user,daily,02/03/2017,2125
wikipedia,en,Jaguar,mobile-web,user,daily,03/03/2017,3530
wikipedia,en,Jaguar,mobile-web,user,daily,04/03/2017,2864
wikipedia,en,Jaguar,mobile-web,user,daily,05/03/2017,3743
wikipedia,en,Jaguar,mobile-web,user,daily,06/03/2017,3204
wikipedia,en,Jaguar,mobile-web,user,daily,07/03/2017,2439
wikipedia,en,Jaguar,mobile-web,user,daily,08/03/2017,2659
wikipedia,en,Jaguar,mobile-web,user,daily,09/03/2017,2362
wikipedia,en,Jaguar,mobile-web,user,daily,10/03/2017,2556
wikipedia,en,Jaguar,mobile-web,user,daily,11/03/2017,2477
wikipedia,en,Jaguar,mobile-web,user,daily,12/03/2017,2902
wikipedia,en,Jaguar,mobile-web,user,daily,13/03/2017,2680
wikipedia,en,Jaguar,mobile-web,user,daily,14/03/2017,2604
wikipedia,en,Jaguar,mobile-web,user,daily,15/03/2017,2554
wikipedia,en,Jaguar,mobile-web,user,daily,16/03/2017,2594
wikipedia,en,Jaguar,mobile-web,user,daily,17/03/2017,2394
wikipedia,en,Jaguar,mobile-web,user,daily,18/03/2017,2530
wikipedia,en,Jaguar,mobile-web,user,daily,19/03/2017,2820
wikipedia,en,Jaguar,mobile-web,user,daily,20/03/2017,2303
wikipedia,en,Jaguar,mobile-web,user,daily,21/03/2017,2183
wikipedia,en,Jaguar,mobile-web,user,daily,22/03/2017,2288
wikipedia,en,Jaguar,mobile-web,user,daily,23/03/2017,2147
wikipedia,en,Jaguar,mobile-web,user,daily,24/03/2017,2198
wikipedia,en,Jaguar,mobile-web,user,daily,25/03/2017,2564
wikipedia,en,Jaguar,mobile-web,user,daily,26/03/2017,2771
wikipedia,en,Jaguar,mobile-web,user,daily,27/03/2017,2193
wikipedia,en,Jaguar,mobile-web,user,daily,28/03/2017,2208
wikipedia,en,Jaguar,mobile-web,user,daily,29/03/2017,2244
wikipedia,en,Jaguar,mobile-web,user,daily,30/03/2017,2440
wikipedia,en,Jaguar,mobile-web,user,daily,31/03/2017,2033
wikipedia,en,Jaguar,mobile-web,user,daily,01/04/2017,2159
wikipedia,en,Jaguar,mobile-web,user,daily,02/04/2017,2406
wikipedia,en,Jaguar,mobile-web,user,daily,03/04/2017,2158
wikipedia,en,Jaguar,mobile-web,user,daily,04/04/2017,2098
wikipedia,en,Jaguar,mobile-web,user,daily,05/04/2017,2060
wikipedia,en,Jaguar,mobile-web,user,daily,06/04/2017,1864
wikipedia,en,Jaguar,mobile-web,user,daily,07/04/2017,1891
wikipedia,en,Jaguar,mobile-web,user,daily,08/04/2017,1915
wikipedia,en,Jaguar,mobile-web,user,daily,09/04/2017,2245
wikipedia,en,Jaguar,mobile-web,user,daily,10/04/2017,2177
wikipedia,en,Jaguar,mobile-web,user,daily,11/04/2017,3220
wikipedia,en,Jaguar,mobile-web,user,daily,12/04/2017,2490
wikipedia,en,Jaguar,mobile-web,user,daily,13/04/2017,2167
wikipedia,en,Jaguar,mobile-web,user,daily,14/04/2017,2682
wikipedia,en,Jaguar,mobile-web,user,daily,15/04/2017,2145
wikipedia,en,Jaguar,mobile-web,user,daily,16/04/2017,2529
wikipedia,en,Jaguar,mobile-web,user,daily,17/04/2017,2255
wikipedia,en,Jaguar,mobile-web,user,daily,18/04/2017,1954
wikipedia,en,Jaguar,mobile-web,user,daily,19/04/2017,1966
wikipedia,en,Jaguar,mobile-web,user,daily,20/04/2017,1916
wikipedia,en,Jaguar,mobile-web,user,daily,21/04/2017,1996
wikipedia,en,Jaguar,mobile-web,user,daily,22/04/2017,2353
wikipedia,en,Jaguar,mobile-web,user,daily,23/04/2017,2291
wikipedia,en,Jaguar,mobile-web,user,daily,24/04/2017,1970
wikipedia,en,Jaguar,mobile-web,user,daily,25/04/2017,2099
wikipedia,en,Jaguar,mobile-web,user,daily,26/04/2017,2087
wikipedia,en,Jaguar,mobile-web,user,daily,27/04/2017,1941
wikipedia,en,Jaguar,mobile-web,user,daily,28/04/2017,1916
wikipedia,en,Jaguar,mobile-web,user,daily,29/04/2017,1848
wikipedia,en,Jaguar,mobile-web,user,daily,30/04/2017,2164
wikipedia,en,Komodo_dragon,desktop,user,daily,01/01/2017,729
wikipedia,en,Komodo_dragon,desktop,user,daily,02/01/2017,1096
wikipedia,en,Komodo_dragon,desktop,user,daily,03/01/2017,1439
wikipedia,en,Komodo_dragon,desktop,user,daily,04/01/2017,1304
wikipedia,en,Komodo_dragon,desktop,user,daily,05/01/2017,1428
wikipedia,en,Komodo_dragon,desktop,user,daily,06/01/2017,1180
wikipedia,en,Komodo_dragon,desktop,user,daily,07/01/2017,990
wikipedia,en,Komodo_dragon,desktop,user,daily,08/01/2017,937
wikipedia,en,Komodo_dragon,desktop,user,daily,09/01/2017,1218
wikipedia,en,Komodo_dragon,desktop,user,daily,10/01/2017,1387
wikipedia,en,Komodo_dragon,desktop,user,daily,11/01/2017,1392
wikipedia,en,Komodo_dragon,desktop,user,daily,12/01/2017,1498
wikipedia,en,Komodo_dragon,desktop,user,daily,13/01/2017,1338
wikipedia,en,Komodo_dragon,desktop,user,daily,14/01/2017,989
wikipedia,en,Komodo_dragon,desktop,user,daily,15/01/2017,1002
wikipedia,en,Komodo_dragon,desktop,user,daily,16/01/2017,1397
wikipedia,en,Komodo_dragon,desktop,user,daily,17/01/2017,1821
wikipedia,en,Komodo_dragon,desktop,user,daily,18/01/2017,1652
wikipedia,en,Komodo_dragon,desktop,user,daily,19/01/2017,1657
wikipedia,en,Komodo_dragon,desktop,user,daily,20/01/2017,1296
wikipedia,en,Komodo_dragon,desktop,user,daily,21/01/2017,877
wikipedia,en,Komodo_dragon,desktop,user,daily,22/01/2017,878
wikipedia,en,Komodo_dragon,desktop,user,daily,23/01/2017,1399
wikipedia,en,Komodo_dragon,desktop,user,daily,24/01/2017,1569
wikipedia,en,Komodo_dragon,desktop,user,daily,25/01/2017,1574
wikipedia,en,Komodo_dragon,desktop,user,daily,26/01/2017,1923
wikipedia,en,Komodo_dragon,desktop,user,daily,27/01/2017,1517
wikipedia,en,Komodo_dragon,desktop,user,daily,28/01/2017,969
wikipedia,en,Komodo_dragon,desktop,user,daily,29/01/2017,1198
wikipedia,en,Komodo_dragon,desktop,user,daily,30/01/2017,1501
wikipedia,en,Komodo_dragon,desktop,user,daily,31/01/2017,1781
wikipedia,en,Komodo_dragon,desktop,user,daily,01/02/2017,1635
wikipedia,en,Komodo_dragon,desktop,user,daily,02/02/2017,1619
wikipedia,en,Komodo_dragon,desktop,user,daily,03/02/2017,1411
wikipedia,en,Komodo_dragon,desktop,user,daily,04/02/2017,915
wikipedia,en,Komodo_dragon,desktop,user,daily,05/02/2017,955
wikipedia,en,Komodo_dragon,desktop,user,daily,06/02/2017,1352
wikipedia,en,Komodo_dragon,desktop,user,daily,07/02/2017,1549
wikipedia,en,Komodo_dragon,desktop,user,daily,08/02/2017,1730
wikipedia,en,Komodo_dragon,desktop,user,daily,09/02/2017,1768
wikipedia,en,Komodo_dragon,desktop,user,daily,10/02/2017,1383
wikipedia,en,Komodo_dragon,desktop,user,daily,11/02/2017,938
wikipedia,en,Komodo_dragon,desktop,user,daily,12/02/2017,1056
wikipedia,en,Komodo_dragon,desktop,user,daily,13/02/2017,1520
wikipedia,en,Komodo_dragon,desktop,user,daily,14/02/2017,1454
wikipedia,en,Komodo_dragon,desktop,user,daily,15/02/2017,1610
wikipedia,en,Komodo_dragon,desktop,user,daily,16/02/2017,1552
wikipedia,en,Komodo_dragon,desktop,user,daily,17/02/2017,1817
wikipedia,en,Komodo_dragon,desktop,user,daily,18/02/2017,1080
wikipedia,en,Komodo_dragon,desktop,user,daily,19/02/2017,1751
wikipedia,en,Komodo_dragon,desktop,user,daily,20/02/2017,1668
wikipedia,en,Komodo_dragon,desktop,user,daily,21/02/2017,2088
wikipedia,en,Komodo_dragon,desktop,user,daily,22/02/2017,2480
wikipedia,en,Komodo_dragon,desktop,user,daily,23/02/2017,2157
wikipedia,en,Komodo_dragon,desktop,user,daily,24/02/2017,2467
wikipedia,en,Komodo_dragon,desktop,user,daily,25/02/2017,2126
wikipedia,en,Komodo_dragon,desktop,user,daily,26/02/2017,1740
wikipedia,en,Komodo_dragon,desktop,user,daily,27/02/2017,1915
wikipedia,en,Komodo_dragon,desktop,user,daily,28/02/2017,1829
wikipedia,en,Komodo_dragon,desktop,user,daily,01/03/2017,1753
wikipedia,en,Komodo_dragon,desktop,user,daily,02/03/2017,1766
wikipedia,en,Komodo_dragon,desktop,user,daily,03/03/2017,1596
wikipedia,en,Komodo_dragon,desktop,user,daily,04/03/2017,1041
wikipedia,en,Komodo_dragon,desktop,user,daily,05/03/2017,2817
wikipedia,en,Komodo_dragon,desktop,user,daily,06/03/2017,61816
wikipedia,en,Komodo_dragon,desktop,user,daily,07/03/2017,7601
wikipedia,en,Komodo_dragon,desktop,user,daily,08/03/2017,3056
wikipedia,en,Komodo_dragon,desktop,user,daily,09/03/2017,2640
wikipedia,en,Komodo_dragon,desktop,user,daily,10/03/2017,1909
wikipedia,en,Komodo_dragon,desktop,user,daily,11/03/2017,1103
wikipedia,en,Komodo_dragon,desktop,user,daily,12/03/2017,1185
wikipedia,en,Komodo_dragon,desktop,user,daily,13/03/2017,1675
wikipedia,en,Komodo_dragon,desktop,user,daily,14/03/2017,1869
wikipedia,en,Komodo_dragon,desktop,user,daily,15/03/2017,1799
wikipedia,en,Komodo_dragon,desktop,user,daily,16/03/2017,1765
wikipedia,en,Komodo_dragon,desktop,user,daily,17/03/2017,1570
wikipedia,en,Komodo_dragon,desktop,user,daily,18/03/2017,1204
wikipedia,en,Komodo_dragon,desktop,user,daily,19/03/2017,1302
wikipedia,en,Komodo_dragon,desktop,user,daily,20/03/2017,1672
wikipedia,en,Komodo_dragon,desktop,user,daily,21/03/2017,1778
wikipedia,en,Komodo_dragon,desktop,user,daily,22/03/2017,1758
wikipedia,en,Komodo_dragon,desktop,user,daily,23/03/2017,1769
wikipedia,en,Komodo_dragon,desktop,user,daily,24/03/2017,1495
wikipedia,en,Komodo_dragon,desktop,user,daily,25/03/2017,1042
wikipedia,en,Komodo_dragon,desktop,user,daily,26/03/2017,1230
wikipedia,en,Komodo_dragon,desktop,user,daily,27/03/2017,1582
wikipedia,en,Komodo_dragon,desktop,user,daily,28/03/2017,1761
wikipedia,en,Komodo_dragon,desktop,user,daily,29/03/2017,2370
wikipedia,en,Komodo_dragon,desktop,user,daily,30/03/2017,1912
wikipedia,en,Komodo_dragon,desktop,user,daily,31/03/2017,1599
wikipedia,en,Komodo_dragon,desktop,user,daily,01/04/2017,918
wikipedia,en,Komodo_dragon,desktop,user,daily,02/04/2017,1413
wikipedia,en,Komodo_dragon,desktop,user,daily,03/04/2017,2341
wikipedia,en,Komodo_dragon,desktop,user,daily,04/04/2017,1864
wikipedia,en,Komodo_dragon,desktop,user,daily,05/04/2017,1923
wikipedia,en,Komodo_dragon,desktop,user,daily,06/04/2017,1640
wikipedia,en,Komodo_dragon,desktop,user,daily,07/04/2017,1450
wikipedia,en,Komodo_dragon,desktop,user,daily,08/04/2017,946
wikipedia,en,Komodo_dragon,desktop,user,daily,09/04/2017,900
wikipedia,en,Komodo_dragon,desktop,user,daily,10/04/2017,1695
wikipedia,en,Komodo_dragon,desktop,user,daily,11/04/2017,1835
wikipedia,en,Komodo_dragon,desktop,user,daily,12/04/2017,1944
wikipedia,en,Komodo_dragon,desktop,user,daily,13/04/2017,1494
wikipedia,en,Komodo_dragon,desktop,user,daily,14/04/2017,1194
wikipedia,en,Komodo_dragon,desktop,user,daily,15/04/2017,948
wikipedia,en,Komodo_dragon,desktop,user,daily,16/04/2017,994
wikipedia,en,Komodo_dragon,desktop,user,daily,17/04/2017,1849
wikipedia,en,Komodo_dragon,desktop,user,daily,18/04/2017,2123
wikipedia,en,Komodo_dragon,desktop,user,daily,19/04/2017,1790
wikipedia,en,Komodo_dragon,desktop,user,daily,20/04/2017,1943
wikipedia,en,Komodo_dragon,desktop,user,daily,21/04/2017,1619
wikipedia,en,Komodo_dragon,desktop,user,daily,22/04/2017,1126
wikipedia,en,Komodo_dragon,desktop,user,daily,23/04/2017,1104
wikipedia,en,Komodo_dragon,desktop,user,daily,24/04/2017,1817
wikipedia,en,Komodo_dragon,desktop,user,daily,25/04/2017,1916
wikipedia,en,Komodo_dragon,desktop,user,daily,26/04/2017,1803
wikipedia,en,Komodo_dragon,desktop,user,daily,27/04/2017,1750
wikipedia,en,Komodo_dragon,desktop,user,daily,28/04/2017,1618
wikipedia,en,Komodo_dragon,desktop,user,daily,29/04/2017,886
wikipedia,en,Komodo_dragon,desktop,user,daily,30/04/2017,1022
wikipedia,en,Komodo_dragon,mobile-web,user,daily,01/01/2017,2738
wikipedia,en,Komodo_dragon,mobile-web,user,daily,02/01/2017,3228
wikipedia,en,Komodo_dragon,mobile-web,user,daily,03/01/2017,2037
wikipedia,en,Komodo_dragon,mobile-web,user,daily,04/01/2017,1740
wikipedia,en,Komodo_dragon,mobile-web,user,daily,05/01/2017,2256
wikipedia,en,Komodo_dragon,mobile-web,user,daily,06/01/2017,1783
wikipedia,en,Komodo_dragon,mobile-web,user,daily,07/01/2017,1930
wikipedia,en,Komodo_dragon,mobile-web,user,daily,08/01/2017,2194
wikipedia,en,Komodo_dragon,mobile-web,user,daily,09/01/2017,1766
wikipedia,en,Komodo_dragon,mobile-web,user,daily,10/01/2017,1753
wikipedia,en,Komodo_dragon,mobile-web,user,daily,11/01/2017,1660
wikipedia,en,Komodo_dragon,mobile-web,user,daily,12/01/2017,1698
wikipedia,en,Komodo_dragon,mobile-web,user,daily,13/01/2017,1677
wikipedia,en,Komodo_dragon,mobile-web,user,daily,14/01/2017,2209
wikipedia,en,Komodo_dragon,mobile-web,user,daily,15/01/2017,2170
wikipedia,en,Komodo_dragon,mobile-web,user,daily,16/01/2017,2289
wikipedia,en,Komodo_dragon,mobile-web,user,daily,17/01/2017,2386
wikipedia,en,Komodo_dragon,mobile-web,user,daily,18/01/2017,1872
wikipedia,en,Komodo_dragon,mobile-web,user,daily,19/01/2017,2135
wikipedia,en,Komodo_dragon,mobile-web,user,daily,20/01/2017,1589
wikipedia,en,Komodo_dragon,mobile-web,user,daily,21/01/2017,1887
wikipedia,en,Komodo_dragon,mobile-web,user,daily,22/01/2017,1925
wikipedia,en,Komodo_dragon,mobile-web,user,daily,23/01/2017,1813
wikipedia,en,Komodo_dragon,mobile-web,user,daily,24/01/2017,2331
wikipedia,en,Komodo_dragon,mobile-web,user,daily,25/01/2017,1751
wikipedia,en,Komodo_dragon,mobile-web,user,daily,26/01/2017,1723
wikipedia,en,Komodo_dragon,mobile-web,user,daily,27/01/2017,2881
wikipedia,en,Komodo_dragon,mobile-web,user,daily,28/01/2017,2325
wikipedia,en,Komodo_dragon,mobile-web,user,daily,29/01/2017,3010
wikipedia,en,Komodo_dragon,mobile-web,user,daily,30/01/2017,1854
wikipedia,en,Komodo_dragon,mobile-web,user,daily,31/01/2017,2448
wikipedia,en,Komodo_dragon,mobile-web,user,daily,01/02/2017,2368
wikipedia,en,Komodo_dragon,mobile-web,user,daily,02/02/2017,1984
wikipedia,en,Komodo_dragon,mobile-web,user,daily,03/02/2017,2347
wikipedia,en,Komodo_dragon,mobile-web,user,daily,04/02/2017,2072
wikipedia,en,Komodo_dragon,mobile-web,user,daily,05/02/2017,2158
wikipedia,en,Komodo_dragon,mobile-web,user,daily,06/02/2017,1635
wikipedia,en,Komodo_dragon,mobile-web,user,daily,07/02/2017,1845
wikipedia,en,Komodo_dragon,mobile-web,user,daily,08/02/2017,1933
wikipedia,en,Komodo_dragon,mobile-web,user,daily,09/02/2017,2261
wikipedia,en,Komodo_dragon,mobile-web,user,daily,10/02/2017,1891
wikipedia,en,Komodo_dragon,mobile-web,user,daily,11/02/2017,2052
wikipedia,en,Komodo_dragon,mobile-web,user,daily,12/02/2017,2233
wikipedia,en,Komodo_dragon,mobile-web,user,daily,13/02/2017,2350
wikipedia,en,Komodo_dragon,mobile-web,user,daily,14/02/2017,1824
wikipedia,en,Komodo_dragon,mobile-web,user,daily,15/02/2017,2689
wikipedia,en,Komodo_dragon,mobile-web,user,daily,16/02/2017,2235
wikipedia,en,Komodo_dragon,mobile-web,user,daily,17/02/2017,3046
wikipedia,en,Komodo_dragon,mobile-web,user,daily,18/02/2017,2499
wikipedia,en,Komodo_dragon,mobile-web,user,daily,19/02/2017,7122
wikipedia,en,Komodo_dragon,mobile-web,user,daily,20/02/2017,3801
wikipedia,en,Komodo_dragon,mobile-web,user,daily,21/02/2017,3386
wikipedia,en,Komodo_dragon,mobile-web,user,daily,22/02/2017,2916
wikipedia,en,Komodo_dragon,mobile-web,user,daily,23/02/2017,2759
wikipedia,en,Komodo_dragon,mobile-web,user,daily,24/02/2017,4294
wikipedia,en,Komodo_dragon,mobile-web,user,daily,25/02/2017,4654
wikipedia,en,Komodo_dragon,mobile-web,user,daily,26/02/2017,4169
wikipedia,en,Komodo_dragon,mobile-web,user,daily,27/02/2017,2446
wikipedia,en,Komodo_dragon,mobile-web,user,daily,28/02/2017,2238
wikipedia,en,Komodo_dragon,mobile-web,user,daily,01/03/2017,2100
wikipedia,en,Komodo_dragon,mobile-web,user,daily,02/03/2017,2150
wikipedia,en,Komodo_dragon,mobile-web,user,daily,03/03/2017,2109
wikipedia,en,Komodo_dragon,mobile-web,user,daily,04/03/2017,2356
wikipedia,en,Komodo_dragon,mobile-web,user,daily,05/03/2017,3475
wikipedia,en,Komodo_dragon,mobile-web,user,daily,06/03/2017,14918
wikipedia,en,Komodo_dragon,mobile-web,user,daily,07/03/2017,5659
wikipedia,en,Komodo_dragon,mobile-web,user,daily,08/03/2017,3405
wikipedia,en,Komodo_dragon,mobile-web,user,daily,09/03/2017,2723
wikipedia,en,Komodo_dragon,mobile-web,user,daily,10/03/2017,2225
wikipedia,en,Komodo_dragon,mobile-web,user,daily,11/03/2017,2249
wikipedia,en,Komodo_dragon,mobile-web,user,daily,12/03/2017,3021
wikipedia,en,Komodo_dragon,mobile-web,user,daily,13/03/2017,2078
wikipedia,en,Komodo_dragon,mobile-web,user,daily,14/03/2017,2320
wikipedia,en,Komodo_dragon,mobile-web,user,daily,15/03/2017,2164
wikipedia,en,Komodo_dragon,mobile-web,user,daily,16/03/2017,2017
wikipedia,en,Komodo_dragon,mobile-web,user,daily,17/03/2017,2190
wikipedia,en,Komodo_dragon,mobile-web,user,daily,18/03/2017,2592
wikipedia,en,Komodo_dragon,mobile-web,user,daily,19/03/2017,3287
wikipedia,en,Komodo_dragon,mobile-web,user,daily,20/03/2017,2116
