species,day,page views
Boto (Inia geoffrensis),29/03/2016,29.00
Boto (Inia geoffrensis),30/03/2016,283.00
Boto (Inia geoffrensis),31/03/2016,94.00
Boto (Inia geoffrensis),01/04/2016,92.00
Boto (Inia geoffrensis),02/04/2016,84.00
Boto (Inia geoffrensis),03/04/2016,31.00
Boto (Inia geoffrensis),04/04/2016,153.00
Boto (Inia geoffrensis),05/04/2016,278.00
Boto (Inia geoffrensis),06/04/2016,88.00
Boto (Inia geoffrensis),07/04/2016,99.00
Boto (Inia geoffrensis),08/04/2016,79.00
Boto (Inia geoffrensis),09/04/2016,15.00
Boto (Inia geoffrensis),10/04/2016,46.00
Boto (Inia geoffrensis),11/04/2016,102.00
Boto (Inia geoffrensis),12/04/2016,109.00
Boto (Inia geoffrensis),13/04/2016,172.00
Boto (Inia geoffrensis),14/04/2016,319.00
Boto (Inia geoffrensis),15/04/2016,22.00
Boto (Inia geoffrensis),16/04/2016,52.00
Boto (Inia geoffrensis),17/04/2016,108.00
Boto (Inia geoffrensis),18/04/2016,38.00
Boto (Inia geoffrensis),19/04/2016,84.00
Boto (Inia geoffrensis),20/04/2016,53.00
Boto (Inia geoffrensis),21/04/2016,37.00
Boto (Inia geoffrensis),22/04/2016,58.00
Boto (Inia geoffrensis),23/04/2016,4.00
Boto (Inia geoffrensis),24/04/2016,45.00
Boto (Inia geoffrensis),25/04/2016,112.00
Boto (Inia geoffrensis),26/04/2016,82.00
Boto (Inia geoffrensis),27/04/2016,185.00
Boto (Inia geoffrensis),28/04/2016,122.00
Boto (Inia geoffrensis),29/04/2016,99.00
Boto (Inia geoffrensis),30/04/2016,51.00
Boto (Inia geoffrensis),01/05/2016,20.00
Boto (Inia geoffrensis),02/05/2016,76.00
Boto (Inia geoffrensis),03/05/2016,30.00
Boto (Inia geoffrensis),04/05/2016,27.00
Boto (Inia geoffrensis),05/05/2016,17.00
Boto (Inia geoffrensis),06/05/2016,119.00
Boto (Inia geoffrensis),07/05/2016,11.00
Boto (Inia geoffrensis),08/05/2016,63.00
Boto (Inia geoffrensis),09/05/2016,179.00
Boto (Inia geoffrensis),10/05/2016,197.00
Boto (Inia geoffrensis),11/05/2016,147.00
Boto (Inia geoffrensis),12/05/2016,126.00
Boto (Inia geoffrensis),13/05/2016,51.00
Boto (Inia geoffrensis),14/05/2016,27.00
Boto (Inia geoffrensis),15/05/2016,72.00
Boto (Inia geoffrensis),16/05/2016,153.00
Boto (Inia geoffrensis),17/05/2016,108.00
Boto (Inia geoffrensis),18/05/2016,169.00
Boto (Inia geoffrensis),19/05/2016,67.00
Boto (Inia geoffrensis),20/05/2016,101.00
Boto (Inia geoffrensis),21/05/2016,11.00
Boto (Inia geoffrensis),22/05/2016,33.00
Boto (Inia geoffrensis),23/05/2016,66.00
Boto (Inia geoffrensis),24/05/2016,92.00
Boto (Inia geoffrensis),25/05/2016,114.00
Boto (Inia geoffrensis),26/05/2016,13.00
Boto (Inia geoffrensis),27/05/2016,98.00
Boto (Inia geoffrensis),28/05/2016,6.00
Boto (Inia geoffrensis),29/05/2016,7.00
Boto (Inia geoffrensis),30/05/2016,37.00
Boto (Inia geoffrensis),31/05/2016,72.00
Boto (Inia geoffrensis),01/06/2016,63.00
Boto (Inia geoffrensis),02/06/2016,18.00
Boto (Inia geoffrensis),03/06/2016,44.00
Boto (Inia geoffrensis),04/06/2016,70.00
Boto (Inia geoffrensis),05/06/2016,203.00
Boto (Inia geoffrensis),06/06/2016,80.00
Boto (Inia geoffrensis),07/06/2016,29.00
Boto (Inia geoffrensis),08/06/2016,111.00
Boto (Inia geoffrensis),09/06/2016,67.00
Boto (Inia geoffrensis),10/06/2016,17.00
Boto (Inia geoffrensis),11/06/2016,32.00
Boto (Inia geoffrensis),12/06/2016,25.00
Boto (Inia geoffrensis),13/06/2016,28.00
Boto (Inia geoffrensis),14/06/2016,11.00
Boto (Inia geoffrensis),15/06/2016,104.00
Boto (Inia geoffrensis),16/06/2016,2.00
Boto (Inia geoffrensis),17/06/2016,64.00
Boto (Inia geoffrensis),18/06/2016,46.00
Boto (Inia geoffrensis),19/06/2016,31.00
Boto (Inia geoffrensis),20/06/2016,120.00
Boto (Inia geoffrensis),21/06/2016,63.00
Boto (Inia geoffrensis),22/06/2016,93.00
Boto (Inia geoffrensis),23/06/2016,44.00
Boto (Inia geoffrensis),24/06/2016,11.00
Boto (Inia geoffrensis),25/06/2016,29.00
Boto (Inia geoffrensis),26/06/2016,27.00
Boto (Inia geoffrensis),27/06/2016,155.00
Boto (Inia geoffrensis),28/06/2016,15.00
Boto (Inia geoffrensis),29/06/2016,11.00
Boto (Inia geoffrensis),30/06/2016,43.00
Boto (Inia geoffrensis),01/07/2016,56.00
Boto (Inia geoffrensis),02/07/2016,10.00
Boto (Inia geoffrensis),03/07/2016,48.00
Boto (Inia geoffrensis),04/07/2016,40.00
Boto (Inia geoffrensis),05/07/2016,4.00
Boto (Inia geoffrensis),06/07/2016,49.00
Boto (Inia geoffrensis),07/07/2016,86.00
Boto (Inia geoffrensis),08/07/2016,41.00
Boto (Inia geoffrensis),09/07/2016,20.00
Boto (Inia geoffrensis),10/07/2016,28.00
Boto (Inia geoffrensis),11/07/2016,18.00
Boto (Inia geoffrensis),12/07/2016,28.00
Boto (Inia geoffrensis),13/07/2016,82.00
Boto (Inia geoffrensis),14/07/2016,8.00
Boto (Inia geoffrensis),15/07/2016,124.00
Boto (Inia geoffrensis),16/07/2016,13.00
Boto (Inia geoffrensis),17/07/2016,62.00
Boto (Inia geoffrensis),18/07/2016,18.00
Boto (Inia geoffrensis),19/07/2016,19.00
Boto (Inia geoffrensis),20/07/2016,5.00
Boto (Inia geoffrensis),21/07/2016,27.00
Boto (Inia geoffrensis),22/07/2016,42.00
Boto (Inia geoffrensis),23/07/2016,75.00
Boto (Inia geoffrensis),24/07/2016,30.00
Boto (Inia geoffrensis),25/07/2016,34.00
Boto (Inia geoffrensis),26/07/2016,131.00
Boto (Inia geoffrensis),27/07/2016,24.00
Boto (Inia geoffrensis),28/07/2016,19.00
Boto (Inia geoffrensis),29/07/2016,13.00
Boto (Inia geoffrensis),30/07/2016,1.00
Boto (Inia geoffrensis),31/07/2016,46.00
Boto (Inia geoffrensis),01/08/2016,2.00
Boto (Inia geoffrensis),02/08/2016,32.00
Boto (Inia geoffrensis),03/08/2016,85.00
Boto (Inia geoffrensis),04/08/2016,51.00
Boto (Inia geoffrensis),05/08/2016,7.00
Boto (Inia geoffrensis),06/08/2016,8.00
Boto (Inia geoffrensis),07/08/2016,17.00
Boto (Inia geoffrensis),08/08/2016,2.00
Boto (Inia geoffrensis),09/08/2016,37.00
Boto (Inia geoffrensis),10/08/2016,74.00
Boto (Inia geoffrensis),11/08/2016,89.00
Boto (Inia geoffrensis),12/08/2016,51.00
Boto (Inia geoffrensis),13/08/2016,32.00
Boto (Inia geoffrensis),14/08/2016,9.00
Boto (Inia geoffrensis),15/08/2016,18.00
Boto (Inia geoffrensis),16/08/2016,36.00
Boto (Inia geoffrensis),17/08/2016,21.00
Boto (Inia geoffrensis),18/08/2016,27.00
Boto (Inia geoffrensis),19/08/2016,28.00
Boto (Inia geoffrensis),20/08/2016,19.00
Boto (Inia geoffrensis),21/08/2016,23.00
Boto (Inia geoffrensis),22/08/2016,50.00
Boto (Inia geoffrensis),23/08/2016,23.00
Boto (Inia geoffrensis),24/08/2016,27.00
Boto (Inia geoffrensis),25/08/2016,56.00
Boto (Inia geoffrensis),26/08/2016,58.00
Boto (Inia geoffrensis),27/08/2016,14.00
Boto (Inia geoffrensis),28/08/2016,34.00
Boto (Inia geoffrensis),29/08/2016,30.00
Boto (Inia geoffrensis),30/08/2016,15.00
Boto (Inia geoffrensis),31/08/2016,42.00
Boto (Inia geoffrensis),01/09/2016,6.00
Boto (Inia geoffrensis),02/09/2016,32.00
Boto (Inia geoffrensis),03/09/2016,2.00
Boto (Inia geoffrensis),04/09/2016,30.00
Boto (Inia geoffrensis),05/09/2016,31.00
Boto (Inia geoffrensis),06/09/2016,18.00
Boto (Inia geoffrensis),07/09/2016,12.00
Boto (Inia geoffrensis),08/09/2016,10.00
Boto (Inia geoffrensis),09/09/2016,20.00
Boto (Inia geoffrensis),10/09/2016,10.00
Boto (Inia geoffrensis),11/09/2016,18.00
Boto (Inia geoffrensis),12/09/2016,87.00
Boto (Inia geoffrensis),13/09/2016,12.00
Boto (Inia geoffrensis),14/09/2016,33.00
Boto (Inia geoffrensis),15/09/2016,148.00
Boto (Inia geoffrensis),16/09/2016,45.00
Boto (Inia geoffrensis),17/09/2016,12.00
Boto (Inia geoffrensis),18/09/2016,33.00
Boto (Inia geoffrensis),19/09/2016,72.00
Boto (Inia geoffrensis),20/09/2016,17.00
Boto (Inia geoffrensis),21/09/2016,6.00
Boto (Inia geoffrensis),22/09/2016,8.00
Boto (Inia geoffrensis),23/09/2016,182.00
Boto (Inia geoffrensis),24/09/2016,5.00
Boto (Inia geoffrensis),25/09/2016,9.00
Boto (Inia geoffrensis),26/09/2016,16.00
Boto (Inia geoffrensis),27/09/2016,33.00
Boto (Inia geoffrensis),28/09/2016,9.00
Boto (Inia geoffrensis),29/09/2016,57.00
Boto (Inia geoffrensis),30/09/2016,75.00
Boto (Inia geoffrensis),01/10/2016,2.00
Boto (Inia geoffrensis),02/10/2016,23.00
Boto (Inia geoffrensis),03/10/2016,31.00
Boto (Inia geoffrensis),04/10/2016,163.00
Boto (Inia geoffrensis),05/10/2016,26.00
Boto (Inia geoffrensis),06/10/2016,6.00
Boto (Inia geoffrensis),07/10/2016,29.00
Boto (Inia geoffrensis),08/10/2016,5.00
Boto (Inia geoffrensis),09/10/2016,21.00
Boto (Inia geoffrensis),10/10/2016,1.00
Boto (Inia geoffrensis),11/10/2016,146.00
Boto (Inia geoffrensis),12/10/2016,95.00
Boto (Inia geoffrensis),13/10/2016,104.00
Boto (Inia geoffrensis),14/10/2016,90.00
Boto (Inia geoffrensis),15/10/2016,4.00
Boto (Inia geoffrensis),16/10/2016,4.00
Boto (Inia geoffrensis),17/10/2016,20.00
Boto (Inia geoffrensis),18/10/2016,3.00
Boto (Inia geoffrensis),19/10/2016,41.00
Boto (Inia geoffrensis),20/10/2016,28.00
Boto (Inia geoffrensis),21/10/2016,16.00
Boto (Inia geoffrensis),22/10/2016,67.00
Boto (Inia geoffrensis),23/10/2016,2.00
Boto (Inia geoffrensis),24/10/2016,11.00
Boto (Inia geoffrensis),25/10/2016,61.00
Boto (Inia geoffrensis),26/10/2016,78.00
Boto (Inia geoffrensis),27/10/2016,13.00
Boto (Inia geoffrensis),28/10/2016,43.00
Boto (Inia geoffrensis),29/10/2016,172.00
Boto (Inia geoffrensis),30/10/2016,25.00
Boto (Inia geoffrensis),31/10/2016,127.00
Boto (Inia geoffrensis),01/11/2016,4.00
Boto (Inia geoffrensis),02/11/2016,371.00
Boto (Inia geoffrensis),03/11/2016,142.00
Boto (Inia geoffrensis),04/11/2016,95.00
Boto (Inia geoffrensis),05/11/2016,91.00
Boto (Inia geoffrensis),06/11/2016,10.00
Boto (Inia geoffrensis),07/11/2016,83.00
Boto (Inia geoffrensis),08/11/2016,106.00
Boto (Inia geoffrensis),09/11/2016,14.00
Boto (Inia geoffrensis),10/11/2016,31.00
Boto (Inia geoffrensis),11/11/2016,44.00
Boto (Inia geoffrensis),12/11/2016,35.00
Boto (Inia geoffrensis),13/11/2016,77.00
Boto (Inia geoffrensis),14/11/2016,38.00
Boto (Inia geoffrensis),15/11/2016,255.00
Boto (Inia geoffrensis),16/11/2016,23.00
Boto (Inia geoffrensis),17/11/2016,17.00
Boto (Inia geoffrensis),18/11/2016,57.00
Boto (Inia geoffrensis),19/11/2016,93.00
Boto (Inia geoffrensis),20/11/2016,18.00
Boto (Inia geoffrensis),21/11/2016,135.00
Boto (Inia geoffrensis),22/11/2016,48.00
Boto (Inia geoffrensis),23/11/2016,49.00
Boto (Inia geoffrensis),24/11/2016,14.00
Boto (Inia geoffrensis),25/11/2016,87.00
Boto (Inia geoffrensis),26/11/2016,23.00
Boto (Inia geoffrensis),27/11/2016,21.00
Boto (Inia geoffrensis),28/11/2016,61.00
Boto (Inia geoffrensis),29/11/2016,56.00
Boto (Inia geoffrensis),30/11/2016,107.00
Boto (Inia geoffrensis),01/12/2016,59.00
Boto (Inia geoffrensis),02/12/2016,102.00
Boto (Inia geoffrensis),03/12/2016,38.00
Boto (Inia geoffrensis),04/12/2016,28.00
Boto (Inia geoffrensis),05/12/2016,14.00
Boto (Inia geoffrensis),06/12/2016,22.00
Boto (Inia geoffrensis),07/12/2016,105.00
Boto (Inia geoffrensis),08/12/2016,82.00
Boto (Inia geoffrensis),09/12/2016,47.00
Boto (Inia geoffrensis),10/12/2016,3.00
Boto (Inia geoffrensis),11/12/2016,16.00
Boto (Inia geoffrensis),12/12/2016,58.00
Boto (Inia geoffrensis),13/12/2016,39.00
Boto (Inia geoffrensis),14/12/2016,104.00
Boto (Inia geoffrensis),15/12/2016,45.00
Boto (Inia geoffrensis),16/12/2016,13.00
Boto (Inia geoffrensis),17/12/2016,104.00
Boto (Inia geoffrensis),18/12/2016,16.00
Boto (Inia geoffrensis),19/12/2016,6.00
Boto (Inia geoffrensis),20/12/2016,63.00
Boto (Inia geoffrensis),21/12/2016,115.00
Boto (Inia geoffrensis),22/12/2016,8.00
Boto (Inia geoffrensis),23/12/2016,18.00
Boto (Inia geoffrensis),24/12/2016,6.00
Boto (Inia geoffrensis),25/12/2016,24.00
Boto (Inia geoffrensis),26/12/2016,17.00
Boto (Inia geoffrensis),27/12/2016,14.00
Boto (Inia geoffrensis),28/12/2016,80.00
Boto (Inia geoffrensis),29/12/2016,18.00
Boto (Inia geoffrensis),30/12/2016,26.00
Boto (Inia geoffrensis),31/12/2016,13.00
Brown bear (Ursus arctos),01/01/2016,474.00
Brown bear (Ursus arctos),02/01/2016,123.00
Brown bear (Ursus arctos),03/01/2016,262.00
Brown bear (Ursus arctos),04/01/2016,449.00
Brown bear (Ursus arctos),05/01/2016,230.00
Brown bear (Ursus arctos),06/01/2016,452.00
Brown bear (Ursus arctos),07/01/2016,466.00
Brown bear (Ursus arctos),08/01/2016,584.00
Brown bear (Ursus arctos),09/01/2016,440.00
Brown bear (Ursus arctos),10/01/2016,345.00
Brown bear (Ursus arctos),11/01/2016,786.00
Brown bear (Ursus arctos),12/01/2016,719.00
Brown bear (Ursus arctos),13/01/2016,681.00
Brown bear (Ursus arctos),14/01/2016,762.00
Brown bear (Ursus arctos),15/01/2016,643.00
Brown bear (Ursus arctos),16/01/2016,181.00
Brown bear (Ursus arctos),17/01/2016,227.00
Brown bear (Ursus arctos),18/01/2016,276.00
Brown bear (Ursus arctos),19/01/2016,1193.00
Brown bear (Ursus arctos),20/01/2016,494.00
Brown bear (Ursus arctos),21/01/2016,710.00
Brown bear (Ursus arctos),22/01/2016,566.00
Brown bear (Ursus arctos),23/01/2016,288.00
Brown bear (Ursus arctos),24/01/2016,313.00
Brown bear (Ursus arctos),25/01/2016,507.00
Brown bear (Ursus arctos),26/01/2016,607.00
Brown bear (Ursus arctos),27/01/2016,711.00
Brown bear (Ursus arctos),28/01/2016,334.00
Brown bear (Ursus arctos),29/01/2016,468.00
Brown bear (Ursus arctos),30/01/2016,261.00
Brown bear (Ursus arctos),31/01/2016,335.00
Brown bear (Ursus arctos),01/02/2016,525.00
Brown bear (Ursus arctos),02/02/2016,462.00
Brown bear (Ursus arctos),03/02/2016,940.00
Brown bear (Ursus arctos),04/02/2016,562.00
Brown bear (Ursus arctos),05/02/2016,249.00
Brown bear (Ursus arctos),06/02/2016,335.00
Brown bear (Ursus arctos),07/02/2016,274.00
Brown bear (Ursus arctos),08/02/2016,294.00
Brown bear (Ursus arctos),09/02/2016,641.00
Brown bear (Ursus arctos),10/02/2016,781.00
Brown bear (Ursus arctos),11/02/2016,591.00
Brown bear (Ursus arctos),12/02/2016,563.00
Brown bear (Ursus arctos),13/02/2016,50.00
Brown bear (Ursus arctos),14/02/2016,327.00
Brown bear (Ursus arctos),15/02/2016,152.00
Brown bear (Ursus arctos),16/02/2016,843.00
Brown bear (Ursus arctos),17/02/2016,609.00
Brown bear (Ursus arctos),18/02/2016,744.00
Brown bear (Ursus arctos),19/02/2016,558.00
Brown bear (Ursus arctos),20/02/2016,282.00
Brown bear (Ursus arctos),21/02/2016,371.00
Brown bear (Ursus arctos),22/02/2016,490.00
Brown bear (Ursus arctos),23/02/2016,797.00
Brown bear (Ursus arctos),24/02/2016,920.00
Brown bear (Ursus arctos),25/02/2016,613.00
Brown bear (Ursus arctos),26/02/2016,733.00
Brown bear (Ursus arctos),27/02/2016,745.00
Brown bear (Ursus arctos),28/02/2016,259.00
Brown bear (Ursus arctos),29/02/2016,750.00
Brown bear (Ursus arctos),01/03/2016,698.00
Brown bear (Ursus arctos),02/03/2016,1199.00
Brown bear (Ursus arctos),03/03/2016,1146.00
Brown bear (Ursus arctos),04/03/2016,1014.00
Brown bear (Ursus arctos),05/03/2016,344.00
Brown bear (Ursus arctos),06/03/2016,343.00
Brown bear (Ursus arctos),07/03/2016,868.00
Brown bear (Ursus arctos),08/03/2016,685.00
Brown bear (Ursus arctos),09/03/2016,997.00
Brown bear (Ursus arctos),10/03/2016,1146.00
Brown bear (Ursus arctos),11/03/2016,1003.00
Brown bear (Ursus arctos),12/03/2016,267.00
Brown bear (Ursus arctos),13/03/2016,397.00
Brown bear (Ursus arctos),14/03/2016,429.00
Brown bear (Ursus arctos),15/03/2016,655.00
Brown bear (Ursus arctos),16/03/2016,728.00
Brown bear (Ursus arctos),17/03/2016,489.00
Brown bear (Ursus arctos),18/03/2016,709.00
Brown bear (Ursus arctos),19/03/2016,194.00
Brown bear (Ursus arctos),20/03/2016,29.00
Brown bear (Ursus arctos),21/03/2016,206.00
Brown bear (Ursus arctos),22/03/2016,595.00
Brown bear (Ursus arctos),23/03/2016,449.00
Brown bear (Ursus arctos),24/03/2016,254.00
Brown bear (Ursus arctos),25/03/2016,310.00
Brown bear (Ursus arctos),26/03/2016,354.00
Brown bear (Ursus arctos),27/03/2016,149.00
Brown bear (Ursus arctos),28/03/2016,468.00
Brown bear (Ursus arctos),29/03/2016,204.00
Brown bear (Ursus arctos),30/03/2016,358.00
Brown bear (Ursus arctos),31/03/2016,348.00
Brown bear (Ursus arctos),01/04/2016,668.00
Brown bear (Ursus arctos),02/04/2016,277.00
Brown bear (Ursus arctos),03/04/2016,220.00
Brown bear (Ursus arctos),04/04/2016,698.00
Brown bear (Ursus arctos),05/04/2016,481.00
Brown bear (Ursus arctos),06/04/2016,246.00
Brown bear (Ursus arctos),07/04/2016,551.00
Brown bear (Ursus arctos),08/04/2016,463.00
Brown bear (Ursus arctos),09/04/2016,272.00
Brown bear (Ursus arctos),10/04/2016,188.00
Brown bear (Ursus arctos),11/04/2016,298.00
Brown bear (Ursus arctos),12/04/2016,444.00
Brown bear (Ursus arctos),13/04/2016,642.00
Brown bear (Ursus arctos),14/04/2016,642.00
Brown bear (Ursus arctos),15/04/2016,654.00
Brown bear (Ursus arctos),16/04/2016,186.00
Brown bear (Ursus arctos),17/04/2016,244.00
Brown bear (Ursus arctos),18/04/2016,886.00
Brown bear (Ursus arctos),19/04/2016,1188.00
Brown bear (Ursus arctos),20/04/2016,363.00
Brown bear (Ursus arctos),21/04/2016,957.00
Brown bear (Ursus arctos),22/04/2016,526.00
Brown bear (Ursus arctos),23/04/2016,176.00
Brown bear (Ursus arctos),24/04/2016,163.00
Brown bear (Ursus arctos),25/04/2016,649.00
Brown bear (Ursus arctos),26/04/2016,661.00
Brown bear (Ursus arctos),27/04/2016,1008.00
Brown bear (Ursus arctos),28/04/2016,489.00
Brown bear (Ursus arctos),29/04/2016,930.00
Brown bear (Ursus arctos),30/04/2016,224.00
Brown bear (Ursus arctos),01/05/2016,310.00
Brown bear (Ursus arctos),02/05/2016,558.00
Brown bear (Ursus arctos),03/05/2016,601.00
Brown bear (Ursus arctos),04/05/2016,634.00
Brown bear (Ursus arctos),05/05/2016,839.00
Brown bear (Ursus arctos),06/05/2016,761.00
Brown bear (Ursus arctos),07/05/2016,352.00
Brown bear (Ursus arctos),08/05/2016,575.00
Brown bear (Ursus arctos),09/05/2016,347.00
Brown bear (Ursus arctos),10/05/2016,1030.00
Brown bear (Ursus arctos),11/05/2016,668.00
Brown bear (Ursus arctos),12/05/2016,536.00
Brown bear (Ursus arctos),13/05/2016,754.00
Brown bear (Ursus arctos),14/05/2016,94.00
Brown bear (Ursus arctos),15/05/2016,203.00
Brown bear (Ursus arctos),16/05/2016,770.00
Brown bear (Ursus arctos),17/05/2016,704.00
Brown bear (Ursus arctos),18/05/2016,553.00
Brown bear (Ursus arctos),19/05/2016,845.00
Brown bear (Ursus arctos),20/05/2016,1043.00
Brown bear (Ursus arctos),21/05/2016,175.00
Brown bear (Ursus arctos),22/05/2016,89.00
Brown bear (Ursus arctos),23/05/2016,664.00
Brown bear (Ursus arctos),24/05/2016,632.00
Brown bear (Ursus arctos),25/05/2016,992.00
Brown bear (Ursus arctos),26/05/2016,607.00
Brown bear (Ursus arctos),27/05/2016,213.00
Brown bear (Ursus arctos),28/05/2016,176.00
Brown bear (Ursus arctos),29/05/2016,426.00
Brown bear (Ursus arctos),30/05/2016,330.00
Brown bear (Ursus arctos),31/05/2016,271.00
Brown bear (Ursus arctos),01/06/2016,502.00
Brown bear (Ursus arctos),02/06/2016,417.00
Brown bear (Ursus arctos),03/06/2016,582.00
Brown bear (Ursus arctos),04/06/2016,208.00
Brown bear (Ursus arctos),05/06/2016,148.00
Brown bear (Ursus arctos),06/06/2016,258.00
Brown bear (Ursus arctos),07/06/2016,447.00
Brown bear (Ursus arctos),08/06/2016,111.00
Brown bear (Ursus arctos),09/06/2016,332.00
Brown bear (Ursus arctos),10/06/2016,528.00
Brown bear (Ursus arctos),11/06/2016,198.00
Brown bear (Ursus arctos),12/06/2016,155.00
Brown bear (Ursus arctos),13/06/2016,581.00
Brown bear (Ursus arctos),14/06/2016,263.00
Brown bear (Ursus arctos),15/06/2016,395.00
Brown bear (Ursus arctos),16/06/2016,122.00
Brown bear (Ursus arctos),17/06/2016,200.00
Brown bear (Ursus arctos),18/06/2016,114.00
Brown bear (Ursus arctos),19/06/2016,144.00
Brown bear (Ursus arctos),20/06/2016,319.00
Brown bear (Ursus arctos),21/06/2016,271.00
Brown bear (Ursus arctos),22/06/2016,158.00
Brown bear (Ursus arctos),23/06/2016,350.00
Brown bear (Ursus arctos),24/06/2016,156.00
Brown bear (Ursus arctos),25/06/2016,295.00
Brown bear (Ursus arctos),26/06/2016,108.00
Brown bear (Ursus arctos),27/06/2016,228.00
Brown bear (Ursus arctos),28/06/2016,89.00
Brown bear (Ursus arctos),29/06/2016,112.00
Brown bear (Ursus arctos),30/06/2016,137.00
